Date,AMZN,AXP,AAPL,AXTA,BAC,BK,GOLD,BIIB,CHTR,KO,COST,DVA,GM,GL,JNJ,JPM,KHC,KR,LBTYA,LBTYK,LILA,LILAK,LSXMA,LSXMK,MTB,MA,MDLZ,MCO,PNC,PG,RH,SIRI,SNOW,SPY,STNE,SU,SYF,TEVA,USB,UPS,VOO,VRSN,V,WFC
2020-04-28 00:00:00,115.7040023803711,83.53961181640625,67.92475891113281,19.26000022888184,21.488649368286133,32.9824333190918,23.895307540893555,305.2200012207031,497.1600036621094,40.96550369262695,281.62274169921875,78.61000061035156,21.72443389892578,80.34700775146484,134.7013702392578,84.84085083007812,25.25253868103028,29.716625213623047,18.420000076293945,17.59000015258789,10.075401306152344,9.755179405212402,33.86430740356445,34.2871208190918,96.75137329101562,258.7709655761719,46.73418045043945,242.933334350586,91.41551208496094,105.87307739257812,148.94000244140625,5.187520980834961,,269.0470275878906,25.270000457763672,14.088659286499023,16.686540603637695,10.84000015258789,30.927875518798828,84.94114685058594,246.60565185546875,211.07000732421875,166.193603515625,25.88608169555664
2020-04-29 00:00:00,118.635498046875,91.0514678955078,70.15574645996094,19.799999237060547,22.289186477661133,33.529197692871094,23.531917572021484,304.7099914550781,494.6700134277344,41.29855346679688,283.5989990234375,81.58999633789062,23.29157066345215,82.5909423828125,133.67813110351562,87.12904357910156,25.33552360534668,28.94524002075196,18.82999992370605,18.0,10.772855758666992,10.433144569396973,34.87709045410156,35.142574310302734,102.61063385009766,277.4405212402344,46.62458801269531,245.7768096923828,95.72797393798828,106.04515838623048,154.82000732421875,5.3316192626953125,,276.09033203125,28.040000915527344,16.07476043701172,18.7434196472168,11.06999969482422,32.45527648925781,84.65926361083984,252.9614105224609,211.38999938964844,176.42242431640625,26.899290084838867
2020-04-30 00:00:00,123.6999969482422,86.43828582763672,71.6357650756836,19.739999771118164,21.63256454467773,33.10588836669922,22.796262741088867,296.8299865722656,495.2300109863281,40.220516204833984,280.46124267578125,79.01000213623047,21.832176208496094,79.64092254638672,133.5001678466797,85.25932312011719,25.1695499420166,29.02788734436035,19.420000076293945,18.309999465942383,10.084826469421388,9.736347198486328,33.146507263183594,33.500492095947266,97.00235748291016,268.9126281738281,46.98078155517578,235.09674072265625,92.0019989013672,106.76072692871094,143.77999877929688,5.322612285614014,,273.5197448730469,26.3799991607666,15.08593463897705,17.621488571166992,10.739999771118164,30.80129051208496,83.38203430175781,250.7552490234375,209.4900054931641,173.44308471679688,26.0474796295166
2020-05-01 00:00:00,114.302001953125,83.66276550292969,70.48247528076172,18.8700008392334,20.760066986083984,31.747787475585938,23.86871910095215,293.0899963378906,509.6400146484375,39.96634292602539,279.46148681640625,76.51000213623047,20.470722198486328,77.36796569824219,131.943115234375,83.02454376220703,24.38119125366211,29.349294662475582,22.280000686645508,21.489999771118164,9.924598693847656,9.566855430603027,32.16322326660156,32.36479949951172,92.77882385253906,262.8197937011719,46.304931640625,233.1110992431641,88.810791015625,105.80966186523438,137.4600067138672,5.223545074462891,,266.2787170410156,25.39999961853028,14.511234283447266,16.66702651977539,10.140000343322754,29.484851837158203,80.95085144042969,243.9207000732422,205.0200042724609,170.38612365722656,24.73837661743164
2020-05-04 00:00:00,115.79949951171876,81.82505798339844,71.4797134399414,19.1299991607666,20.62514305114746,31.342134475708008,24.267562866210938,296.5199890136719,515.72998046875,39.56317138671875,281.8403625488281,75.12000274658203,20.323802947998047,75.98482513427734,131.92532348632812,82.03627014160156,24.00775146484375,29.87273025512696,22.530000686645508,21.34000015258789,9.83034896850586,9.47269344329834,32.586036682128906,32.35004806518555,90.3555145263672,263.328369140625,45.72040557861328,236.53298950195312,87.63777923583984,104.85862731933594,142.27999877929688,5.17851448059082,,267.0132141113281,26.39999961853028,14.223881721496582,16.594993591308594,9.8100004196167,29.088239669799805,79.664794921875,244.69053649902344,208.83999633789065,170.948974609375,24.52318572998047
2020-05-05 00:00:00,115.88999938964844,82.16607666015625,72.55254364013672,19.299999237060547,20.38228416442871,30.98937225341797,24.985485076904297,304.44000244140625,513.4400024414062,39.791053771972656,285.0152587890625,78.87000274658203,20.823331832885746,74.99825286865234,133.0197296142578,81.91161346435547,24.016048431396484,30.12986946105957,21.61000061035156,20.61000061035156,9.425070762634276,9.19020652770996,32.31071853637695,32.0550651550293,88.83226776123047,267.94439697265625,45.9578742980957,241.4296264648437,86.05081939697266,105.07600402832033,143.27999877929688,5.169509410858154,,269.4802551269531,26.739999771118164,14.004142761230469,16.207805633544922,10.09000015258789,28.30343437194824,81.66434478759766,246.9436950683593,210.5500030517578,173.17137145996094,23.59964179992676
2020-05-06 00:00:00,117.56300354003906,79.57056427001953,73.30109405517578,18.450000762939453,20.103445053100582,30.42496681213379,23.5407772064209,306.7799987792969,503.9599914550781,39.22135925292969,285.9130554199219,82.3499984741211,21.44038772583008,71.7580795288086,131.7562255859375,80.37133026123047,24.397781372070312,30.102313995361328,21.049999237060547,20.290000915527344,8.963241577148438,8.775895118713379,31.425762176513672,30.973451614379883,86.65129089355469,266.4383544921875,45.79347229003906,232.7737579345703,84.9554443359375,102.44027709960938,147.0,5.097458839416504,,267.6534729003906,27.059999465942383,13.471696853637695,15.57750415802002,10.479999542236328,28.02495574951172,81.85814666748047,245.28192138671875,212.4199981689453,173.5012969970703,22.96302795410156
2020-05-07 00:00:00,118.38050079345705,82.15660858154297,74.05937194824219,19.040000915527344,20.54418563842773,30.733625411987305,24.16120147705078,314.010009765625,514.25,39.08988952636719,282.3124389648437,80.16000366210938,21.97909545898437,73.24761199951172,131.32028198242188,81.20825958251953,23.924766540527344,30.01048469543457,21.88999938964844,21.459999084472656,9.000943183898926,8.775895118713379,30.60963630676269,30.33431625366211,87.9494857788086,272.33544921875,45.81174087524414,238.7499237060547,87.36180877685547,101.5979232788086,151.52000427246094,4.982818603515625,,270.8831787109375,26.989999771118164,13.970335960388184,16.198801040649414,11.550000190734863,28.86039352416992,81.77005004882812,248.18289184570312,211.77999877929688,177.3249969482422,23.08195877075196
2020-05-08 00:00:00,118.98049926757812,84.78054809570312,75.82211303710938,19.61000061035156,21.2008113861084,31.16575050354004,24.276424407958984,314.0199890136719,515.280029296875,40.41333770751953,283.1824951171875,80.76000213623047,23.4384880065918,75.20138549804688,132.30789184570312,82.53487396240234,24.53055953979492,30.6165714263916,21.739999771118164,21.38999938964844,9.377944946289062,9.077213287353516,32.625370025634766,32.34021759033203,90.76229095458984,276.21807861328125,46.48759078979492,242.66339111328125,90.5875015258789,105.02165985107422,159.9499969482422,5.190436363220215,,275.3653564453125,28.100000381469727,14.452073097229004,16.766075134277344,11.289999961853027,29.32451629638672,83.53176879882812,252.33241271972656,210.0399932861328,179.62496948242188,23.264930725097656
2020-05-11 00:00:00,120.4499969482422,80.8304443359375,77.01520538330078,19.6200008392334,20.310321807861328,30.380874633789062,23.06216621398925,328.010009765625,510.739990234375,39.91375350952149,287.2459411621094,81.12999725341797,22.33169937133789,72.64791870117188,132.6727294921875,80.1042251586914,24.339693069458008,30.97471237182617,21.540000915527344,21.06999969482422,9.076342582702637,8.794727325439453,32.320552825927734,31.94690322875977,85.9762191772461,275.0347595214844,46.38712692260742,243.92608642578125,88.07767486572266,104.44198608398438,164.1199951171875,5.109194278717041,,275.4217834472656,27.1299991607666,14.342202186584473,15.96469020843506,11.449999809265137,28.143096923828125,82.72137451171875,252.36997985839844,212.1499938964844,178.14019775390625,22.67026901245117
2020-05-12 00:00:00,117.84750366210938,78.75591278076172,76.13504791259766,19.64999961853028,19.671689987182617,29.09332275390625,23.079891204833984,319.7699890136719,501.9299926757813,39.282711029052734,282.16424560546875,78.91000366210938,22.09662628173828,69.26264190673828,130.9198760986328,77.48661804199219,24.38119125366211,30.80941200256348,21.280000686645508,20.709999084472656,8.765316009521484,8.493409156799316,31.27826881408692,30.90462112426757,82.48834228515625,266.1155700683594,46.03093338012695,241.4488525390625,86.24919128417969,103.7536163330078,156.39999389648438,4.901576519012451,,269.9322509765625,23.799999237060547,14.23233413696289,15.289363861083984,11.420000076293944,26.7085189819336,81.78766632080078,247.2910614013672,208.8600006103516,174.1709747314453,21.993276596069336
2020-05-13 00:00:00,118.39600372314452,73.91537475585938,75.2157974243164,19.14999961853028,18.77220726013184,28.65238571166992,23.150793075561523,314.9599914550781,498.2999877929688,38.51142501831055,279.66522216796875,78.98999786376953,21.01922035217285,64.36851501464844,130.91099548339844,74.81558990478516,23.866676330566406,31.314483642578125,21.729999542236328,21.26000022888184,8.171536445617676,7.975518226623535,29.87217330932617,29.44936180114746,77.44263458251953,263.2305908203125,45.26375579833984,238.77883911132807,83.4805908203125,103.1829833984375,146.61000061035156,4.712013244628906,,265.1582336425781,21.14999961853028,13.395633697509766,14.289883613586426,11.050000190734863,24.852006912231445,79.92906188964844,242.90679931640625,212.08999633789065,172.1489715576172,20.611831665039062
2020-05-14 00:00:00,119.44249725341795,79.39057159423828,75.67787170410156,19.549999237060547,19.527774810791016,28.608287811279297,24.05484390258789,315.82000732421875,497.4400024414063,38.30107879638672,277.44366455078125,78.13999938964844,21.85176467895508,65.16162872314453,131.36474609375,77.9228744506836,23.89986801147461,30.24422073364257,21.76000022888184,21.299999237060547,8.586238861083984,8.408662796020508,30.196657180786133,30.058996200561523,79.9525146484375,271.2010498046875,45.22721862792969,244.7069091796875,84.38621520996094,103.08336639404295,150.24000549316406,4.775200843811035,,268.3314208984375,22.100000381469727,13.35337734222412,15.370405197143556,10.970000267028809,26.30345916748047,80.76586151123047,245.83583068847656,214.9600067138672,175.85269165039062,22.011573791503903
2020-05-15 00:00:00,120.48899841308594,77.88443756103516,75.23046875,19.700000762939453,19.284912109375,28.27317237854004,24.85253524780273,316.6000061035156,503.3900146484375,37.91544342041016,276.9530944824219,79.25,22.165189743041992,66.50608825683594,133.85609436035156,76.48054504394531,24.2318172454834,29.995105743408203,21.82999992370605,21.36000061035156,8.557964324951172,8.361581802368164,31.26843643188477,30.914453506469727,77.13105773925781,272.795166015625,45.62908172607422,242.23928833007807,83.8773422241211,103.80796813964844,154.6300048828125,4.820335865020752,,269.5649719238281,21.8799991607666,13.64918041229248,14.89317512512207,11.210000038146973,25.88996696472168,80.18450927734375,246.9436950683593,217.25,178.37046813964844,21.37116813659668
2020-05-18 00:00:00,121.31300354003906,83.74801635742188,77.00296783447266,21.0,20.62514305114746,29.74591636657715,24.1080265045166,315.8999938964844,517.7899780273438,39.4141731262207,280.2390441894531,80.70999908447266,24.300413131713867,71.51627349853516,133.92727661132812,80.5315933227539,25.617673873901367,29.76444625854492,21.84000015258789,21.36000061035156,9.15174388885498,8.917137145996094,32.939998626708984,32.59000015258789,83.5615463256836,283.5136413574219,46.5515251159668,250.4324951171875,89.75090789794922,105.25715637207033,174.8800048828125,4.97379207611084,,277.7758178710937,24.39999961853028,14.56194305419922,16.171785354614258,11.770000457763672,27.813989639282227,84.65045928955078,254.4916534423828,217.0800018310547,186.040283203125,23.24663543701172
2020-05-19 00:00:00,122.46649932861328,82.65863800048828,76.55802917480469,20.940000534057617,19.977516174316406,29.560720443725582,24.90571594238281,310.0799865722656,520.4400024414062,39.03730010986328,281.9699401855469,80.20999908447266,24.182880401611328,68.43083953857422,132.59262084960938,78.94679260253906,24.82101249694824,29.303129196166992,21.5,21.0,8.576813697814941,8.361581802368164,33.439998626708984,33.25,79.22550964355469,284.3254089355469,45.56515121459961,245.2837829589844,87.22381591796875,101.8424835205078,173.66000366210938,4.919631004333496,,274.9227905273437,24.26000022888184,14.536588668823242,15.874643325805664,12.010000228881836,26.995437622070312,84.94114685058594,252.0883331298828,212.4100036621093,184.07662963867188,21.91093635559082
2020-05-20 00:00:00,124.89700317382812,85.94568634033203,78.04693603515625,21.15999984741211,20.60715103149414,30.72480773925781,24.15233993530273,309.5299987792969,512.7999877929688,40.220516204833984,282.2291259765625,79.97000122070312,24.956653594970703,70.2201919555664,131.40032958984375,81.31510162353516,25.094867706298828,29.80134963989257,21.030000686645508,20.780000686645508,9.02450466156006,8.771185874938965,31.93000030517578,31.61000061035156,83.18936920166016,292.2176513671875,45.43728256225586,247.5538482666016,90.04415893554688,102.6032943725586,174.32000732421875,4.721040725708008,,279.5931091308594,24.40999984741211,15.508514404296877,16.30685806274414,12.0,27.89838218688965,85.6017837524414,256.2003173828125,215.8099975585937,188.45106506347656,22.43240547180176
2020-05-21 00:00:00,122.33699798583984,85.0931396484375,77.46507263183594,21.309999465942383,20.59815788269043,30.84827423095703,23.274877548217773,304.4599914550781,516.9600219726562,39.5894660949707,279.5078125,78.7300033569336,25.270078659057617,70.9746322631836,130.5372772216797,80.28231811523438,24.655044555664062,29.6352767944336,20.88999938964844,20.530000686645508,8.746465682983398,8.418079376220703,32.099998474121094,32.119998931884766,83.7519302368164,287.7776184082031,45.00802993774414,245.1388702392578,89.00054168701172,101.09976196289062,189.0399932861328,4.693958759307861,,277.662841796875,24.700000762939453,14.81549072265625,16.324867248535156,12.020000457763672,27.78023338317871,85.71630096435547,254.36024475097656,211.0599975585937,185.3014678955078,22.377513885498047
